,name,roastery,info,address,img
307,CLASSIC BLEND,한국커피,"(주)한국커피는 1992년에 신사동에서 매장과 함께 커피를 볶아 판매하며 사업을 시작했습니다.

한국커피는 우리가 마시는 커피의 원재료인 생두를 유통하고 커피 로스팅, 원두 납품을 전문으로 하는 스페셜티 커피 회사입니다.

한국커피의 25년 노하우가 담긴 블렌드 커피, 여러분의 카페와 집에서도 경험해 보세요.",경기도 광주시 오포읍 수레실길 144,https://d2wosiipoa41qn.cloudfront.net/9je-VcfAiVNAsPV5WQtgXbgml5c=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210730/523030e2eedf422c87d70319f493b36d.png
308,공단향 블렌드,502 커피로스터스,"(주)502커피로스터스는 2009년 설립된 스페셜티커피 로스팅 전문기업입니다.
최상의 커피를 제공하기 위해 엄격한 생두 선정 과정을 거치며 다년간 쌓아온 502커피로스터스만의 로스팅 기술과 철저한 품질관리를 기반으로 커피의 다양한 매력을 소개합니다.
커피를 마신다는 것은 단순한 행위 이상입니다.
우리는 생산자와 소비자, 커피와 매개된 모든 관계를 소중히 여기며 소통합니다.
한잔의 커피가 모두에게 즐거움이길 바랍니다.",서울시 강남구 테헤란로 142 캐피탈타워 1층,https://d2wosiipoa41qn.cloudfront.net/8-9FDEiUK9Q-kb3H9ivVFG1G7Po=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210521/aa0fd7fbe527445e9096d3f48c6e8e51.png
309,2nd WAVE : Customizing,뉴웨이브 커피로스터스,"뉴웨이브 커피로스터스는 확고한 커피의 철학으로 우리만의 스타일로 많은 커피를 전달하고 있습니다.
'뉴웨이브(New Wave)'는 커피 세대를 상징하는 '웨이브(Wave)'에서 착안해
집에서 인스턴스 커피를 즐기던 첫 번째 세대(퍼스트웨이브)를 거쳐
원두커피와 더불어 공간을 즐기는 두 번째 세대(세컨드웨이브)를 관통해,
스페셜티 커피로 대표되는 세 번째 세대(써드웨이브)까지.
커피를 즐기는 다양한 세대를 넘나들며 새로운 세대가 도래할 때마다 새로운 가이드를 제시할 수있는 롤모델이 되기를 바라는 마음을 담고 있습니다.","서울특별시 양천구 오목로56길 2,1층",https://d2wosiipoa41qn.cloudfront.net/tn_QSSI1h94EF2fetwMFjsamXKA=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210407/0fc8b416dfb14a5cbcfe8dd6673c8ec6.png
310,레스벗베러,베러로스팅랩,"베러로스팅랩은 서울 성수동에서 제조공간과 쇼룸을 운영중인 마이크로 로스터리 브랜드로써,
BETTER는 ""Better Than You Think.""의 줄임말이며, 발전적인 의미를 담고 있습니다.
기대보다 더 나은 커피, 더 좋은 사람을 만날 수 있는 곳, 보다 좋은 공간 BETTER입니다.",서울특별시 성동구 왕십리로6길 18-1 1층,https://d2wosiipoa41qn.cloudfront.net/mdzJqrf41Uo_QIE-Y5Qtje-ZAlI=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210408/fea34793b4a84be7b8b36decfcb4b734.png
311,웨이브온 블렌드,웨이브온 커피,"“‘Relax on the wave, On your life, With your coffee’라는 슬로건에 맞게 고객의 삶속에 웨이브온 커피가 휴식으로 스며들 수 있도록 하며, 퀄리티 높고 고객 감동을 주는 여러 커피 MD들을 출시하고 있습니다.

브라질의 농부들과 직접 만나 교류하며 스페셜티 등급의 생두 공급망을 구축하였습니다. 수확한지 1년이내의 뉴크롭 생두로 제조한 원두의 신선함을 느껴보세요!",부산 기장군 장안읍 해맞이로 286,https://d2wosiipoa41qn.cloudfront.net/H_fWrhy1k6jH9hzuOCygYuVk7-4=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210924/ca86c5ea3ce441068a8fb94d505e9f74.png
312,덕분에블렌드,챁챁커피,"개인의 취향의 개성이
너무 강한 분은 다른 곳을 알아보세요.
카페의 본질은 '취향'에 집착하는게 아니라
남이 좋아하는 커피를 제공해 순수익을 높이는 것에 있습니다.
챁챁커피는 팔리지 않는 커피는 로스팅하지 않습니다.
저희는 상생에 대한 근본적인 관계는
무엇인지에 대해 생각합니다.
저희의 서비스는 원두뿐만아니라
사용해주시는 모든 거래처의 마케팅과
운영관리를 해드리고 있습니다",경기도 성남시 중원구 둔촌대로 531 쌍용IT트윈타워 B동 901-2호,https://d2wosiipoa41qn.cloudfront.net/ehHxQ8A7-GchcQGHSUSl29DnK_8=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230904/f7bb599f77374f39adbb87935f7db369.jpeg
313,레드베릴 블렌드,필리그리커피,"필리그리커피는 커피가 가진 섬세함에 집중합니다.
커피맛에 영향을 주는 수많은 변수들을 최대한 통제하고 가장 맛있는 한 잔이 만들어 질 수 있는 방법을 고민합니다.
품질 좋은 생두를 엄격하게 선별하고 생두에 가해지는 데미지를 최소화하는 로스팅 기술을 적용해 변함없이 맛있게 즐길 수 있는 커피를 제공해 드립니다.
[회사 연혁]
2014년 스페셜티커피 전문점 어썸드립커피 오픈
2020년 고재커피로스터스로 원두 납품 시작
2022년 원두 가공 납품 회사 필리그리커피 법인 및 로스팅 공장 설립
2023년 SCI 기술평가 우수기업 인증
어썸드립커피 프랜차이즈 사업 시작
- 14년 인천삼산본점 12월 오픈
- 23년 인천논현점 3월 오픈
- 23년 부천중동점 6월 오픈
[사용 장비]
로스터기 : 디드릭 IR-12 / 디드릭 IR-2.5 / 이카와 PRO50
커피머신 : 키스반더웨스턴 스피릿 2G
그라인더 : 빅토리아 아르두이노 미토스원 / 메저 로버S / 디팅 807스윗랩
측정기 : 싱크포",경기도 부천시 중동로356번길 6 필리그리커피,https://d2wosiipoa41qn.cloudfront.net/U9OdJRWB5hl_t5ByT_pg1OktLRc=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230428/2da98eb98a9644f7bdd0b2ddc79fb5e5.png
314,딥 스모키,디카커피랩,"디카커피랩은 국내 최초 디카페인 전문 로스터리입니다.

생두 선별부터 로스팅, 디게싱 과정에 이르는 전 생산 공정에 디카페인 커피에 최적화된 테크닉을 적용하여 가장 맛있는 디카페인 커피를 만들고 있습니다.

누구나 즐길 수 있는 맛있는 디카페인 커피를 통해 일상 속에서 더욱 행복한 시간을 선사해드립니다.",서울 강남구 영동대로 602 6층,https://d2wosiipoa41qn.cloudfront.net/wWC1lhJTjRge_KQQoZ6zYr0hHAg=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210617/dc91807cfef54f47ab2578bc9649f844.png
315,콜롬비아 디카페인,이알코퍼레이션,"2012년 부터 시작된 커피에 대한 모든 열정과 사랑을 담은
이알코퍼레이션
ACM 원두란
A A
C CUP of Coffee
M moment
최고의 맛을 한 잔에 표현하기 위해 전문 큐그레이더가 생두의 선별부터 로스팅 후 커피 테스트와
관능 평가까지 모든 과정에 오직 더 나은 커피 한잔을
위해 노력하고 있습니다.
[Equipment]
자동 로스터기(120kg), 디드릭 (12kg), 샘플로스터기,
프로밧 UG22 (22kg)",서울시 강동구 성내로 58 희성빌딩 3층,https://d2wosiipoa41qn.cloudfront.net/2flDeKmNXXR-FRsIrSzfovOjOPc=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230803/c596dc97b0e543f7a0d51516776af91d.png
316,하이홉스 시즈널블랜드,컨트리사이드,"2020년 어느 외곽지역에서 컨트리사이드는 커피 관련 다양한 경험과 장점을 바탕으로 시작되었습니다.
'컨트리사이드'라는 느낌처럼 우리는 따듯하고 편안한 스페셜티 커피를 전달하고 있습니다.
저희 모두의 구성원들은 커피 브랜드를 기반으로 우리의 가치를 담은 매력적인 브랜드를 만들고 소통하고자 합니다.
[Equipment]
Easyster 15
Stronghold S7X
ROAST Sample roast
X-rite (coffee roasting Q.C)",경기도 고양시 덕양구 행당로 1 4층 401호,https://d2wosiipoa41qn.cloudfront.net/juSlADg5XsJvte5qJcZgUAYoxGg=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230511/9e3b25c32875432c9a5936a664d954ed.jpeg
317,Blend N.3,스탠딩커피,"근사한 커피한잔을 위해서는 훌륭한 생두의 선별, 생두의 장점을 극대화한 로스팅, 원두에 최적화된 추출, 전문가적인 지식과 경험, 과학적으로 빈틈없는 시설과 시스템, 아카데믹하고 지적인 자세가 필요합니다.
하지만 커피는 사람이 마십니다. 문화와 감성이 녹아있어야만 그 근사한 커피 한잔이 완성됩니다.
2009년 경리단에서 처음 시작된 스탠딩커피는 이런 이성과 감성의 조화와 발전에 대해 끊임없이 연구하고 고민합니다. 10년 이상의 현장 경험을 바탕으로 탄생한 스탠딩커피의 시그니처블렌딩을 소개합니다.",경기도 포천시 소흘읍 죽엽산로298번길 56,https://d2wosiipoa41qn.cloudfront.net/9a6odqLa7HwTGEgtZBCQyEcv5Gw=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210730/918379cad3a44971b0635806565017c3.png
318,다크초콜릿 블렌드,180커피로스터스,"180커피로스터스는 180도 생각의 전환이라는 뜻을 가지고 있습니다.
우리는 단순한 카페 브랜드이기보다는 커피 로스팅과 커핑, 추출까지 이뤄지는 복합공간이자 올바르고 재밌는 커피 문화 확장을 위해 적극적인 응원을 지원하는 컬처 클럽과도 같습니다.
마니아뿐만 아니라 누구나 즐길 수 있는 스페셜티 커피 문화를 만들어가는데 최선을 다하고 있습니다.",경기 성남시 분당구 문정로144번길 4,https://d2wosiipoa41qn.cloudfront.net/j5QPmenjGBbECz8galnFurmJXBQ=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20220718/696e87d2b1c6458b9a8b0882a7184997.jpeg
319,스칼렛,루비아 커피,"루비아는 편안하지만 특별한 한 잔을 제공 합니다.

커피가 가진 깊고 진한 풍미에 스페셜티의 특별함을 더합니다.
풀시티로 로스팅 되는 루비아의 커피들과 함께 스페셜티 커피의 다음을 만나 보세요.","경기도 성남시 중원구 사기막골로 124, 비즈센터 1412호 루비아",https://d2wosiipoa41qn.cloudfront.net/RHHevs61YwDv8CkPlU3VIABbG0Q=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230807/bf743cab9218454b865ccb15ea35e51d.png
320,블랙렄 블렌드,칠복상회로스터스,"""삶의 맞춰 넘치는 복은 나누고, 부족한 건 채우며""

칠복상회는 1984년 수유 재래시장에서 시작했던 부모님의 작은 건어물 가게 이름을 그대로 따랐으며, 일평생 변함없는 부모님의 마음과 태도를 두 형제가 이어 받아 2014년부터 같은 이름으로 매일매일 성실하고 정직하게 볶은 커피를 선보이고 있습니다.",서울 강북구 한천로139가길 15 1층,https://d2wosiipoa41qn.cloudfront.net/XgEyPAO7lghxu7Zn1Zhp03d7MpI=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20221107/eb443c1815ee4ade9f8b60dfce0e3bec.png
321,블렌드 B,리버벨,"""그래, 어제 마셨던 그 커피""

편안하고, 안정적인, 항상 곁에 있었던 커피를 추구 하고 있습니다.
카페로서 커피로서 역할에 충실 합니다.

""커피 한잔의 힘은 생각보다 강하다고 믿습니다.""",서울 관악구 남현2길 18 1층,https://d2wosiipoa41qn.cloudfront.net/iTkno-PXi-H-tw9-kYez1kWceSA=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210806/e341b6206d6f43ae8a122f343d6c6568.png
322,메이데이,센터 커피,"센터커피는 최고의 커피를 찾아 여러분들께 소개해드려, 커피를 통해 ‘일상 작은 사치‘를 느끼실 수 있게 만들어진 커피 브랜드입니다. 몸에 편하고 좋은 커피는 어떤 커피인지 어떤 곳에서 어떤 농부가 만드는지, 어떻게 재배되는지, 어떻게 로스팅이 되는지 좋은 재료부터 가장 최고로 맛을 내기 위한 열정과 과정을 이야기하고자 합니다.",서울특별시 성동구 서울숲 2길 28-11,https://d2wosiipoa41qn.cloudfront.net/8li9lchClyPjaszHt6loCaqnXpo=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210416/67b5183f238343308cae903a17226715.png
323,다크브릭스 블렌드,커스프 커피,"커스프는 스텀프타운에서 시작한 20년 경력의 대표 로스터 JAY가 창업한 뉴욕 브루클린의 로스터리 카페 입니다. 커스프는 한국에 로스터리를 구축하여 JAY가 만들어낸 커스프만의 특별한 로스팅 프로파일을 소개하고 있습니다. 뉴욕의 트렌디한 커피 커스프를 경험해보세요!

커스프는 주문 건에 대한 당일 로스팅으로 신선한 원두를 제공해드리고 있으며, 커스프팀 소속의 로스터, 바리스타 한명 한명은 매일매일 진심을 다해 커피를 볶습니다.",서울시 강남구 학동로31길 12 7F,https://d2wosiipoa41qn.cloudfront.net/UxPzmLPGTTk3ugMu0OciCmGHtMA=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230309/a90a20ebb3fc438586d214d830f69d54.png
324,오차드 블렌딩,웨이즈커피,"'커피를 즐기는 다양한 방법이 이어지는 길'

다양한 원두, 다양한 추출 방법이 존재하지만 누가 추출하여도 맛있는 커피를 즐기실 수 있도록 노력합니다. 원두 납품에서 끝나는 것이 아닌 전문 바리스타가 노하우와 방법을 알려 드리고 도와드립니다.
대표가 직접 로스팅 하는 원두 맛집 웨이즈커피의 커피를 경험해 보세요.",서울 마포구 동교로46길 42-20 2층,https://d2wosiipoa41qn.cloudfront.net/06LKW6qng9ioY24gnu8cbIdtGoU=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20221111/7faa8ee2dc294c77a5a3bc6c0b304679.jpeg
325,꼬수운돌솥밥 블렌딩,원더월 커피 로스터스,"원더월은 일방적인 로스터의 생각이나 공감되지 않는 커피의 산미와 개성에만 집중하는 것이 아닌 모든 사람들이 좋아하고 누구나 쉽게 마실 수 있는 커피를 추구합니다.

맛있는 커피를 마실 때 나오는 행복감을 원더월과 함께 공유할 수 있으면 좋겠습니다.",서울 동대문구 답십리로 80 1층,https://d2wosiipoa41qn.cloudfront.net/xjjC317vbUAaF52m5ljSU2Dqsqo=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230527/ca207c040f364c05b85e7cae834ba654.png
326,콜롬비아 디카페인,피어 커피로스터스,"PEER : 당신의 삶속에 더욱 더 가까이
동료,친구 라는 의미를 가지고 있는 PEER는 피어커피의 가장 중요한 가치관으로 브랜드의 애티튜드를 함축적으로 표현합니다.
로스팅 팩토리에서는 철저한 생두 관리와 Quality Control을 책임지고 있지만,
매장에서는 고객들에게 쉽고 편안하게 다가가기 위해 많은 노력을 기울이고 있습니다.
피어 커피로스터스가 로스팅할 때 가장 중요하게 생각하는 부분은 '단맛'과 '클린컵'입니다.
단맛과 클린컵이 뛰어난 커피는 한 잔을 더 마셔도 부담스럽지 않으며,
피어커피로스터스가 지향하는 '편안하게 즐기는 스페셜티 커피'라는 목표에 다가갈 수 있는 방법이라고 생각하고 있습니다.",서울특별시 성동구 광나루로4가길 28 1층,https://d2wosiipoa41qn.cloudfront.net/1vJvLUmvT9cynzf0ZXVCsqWV7x0=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210416/3e994e8f201746f4954fd0c3f474ccad.png
327,커넥츠 블렌드,커넥츠커피,"커피는 우리 일상에서 많은 것들을 이어주는 연결고리 역할을 합니다.
커넥츠커피도 이러한 '연결'을 모토로 삼아 다양한 연결고리로서의 역할을 하려고 합니다.
we & customers : 우리가 먼저 고객과 연결되어 소통하려고 합니다.
farmers & customers : 여러 나라의 농장에서 생산된 다양한 커피 생두를 고객에게 선보이고 알리고 싶습니다.
roasters & customers :국내외 로스터리 카페의 개성있는 원두를 게스트빈으로 소개합니다.
people :궁극적으로 커피를 통해 많은 사람들이 행복해지는 문화를 만들겠습니다.",서울 마포구 성지길 60,https://d2wosiipoa41qn.cloudfront.net/hWl7g-8C2GCVSf-aaJqcA8kUcE0=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20211206/aaaa250b45c04a098324e8b016790369.png
328,숲,나무사이로,"2002년에 시작한 나무사이로는 한 잔의 커피로 우리의 일상이 풍요로워지기를 바랍니다.
지속적으로 산지를 방문하여 농부•생산업자와 소통하며 좋은 재료와 논리적인 로스팅, 철저한 품질관리를 기반으로 커피가 가진 다양한 매력을 소개합니다.","경기도 성남시 분당구 석운로 33, 나무사이로",https://d2wosiipoa41qn.cloudfront.net/xMquZT5Oe8H21G95qROoIjf-tKM=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210528/db4d3d8aa1014e739ff651f24994d35f.png
329,밸런스 블렌드,헤베커피,"헤베커피는 커피씬에서 주목 받는 스페셜티 커피 매장입니다. 오너인 임지영 바리스타는 한국 브루어스컵 국가대표 선발전 등 다양한 대회에서 수상 경력을 자랑하며, 생두 유통, 로스팅, 머신 제조업, 커피 체인 전 영역에서 드물게 전문성을 인정받은 여성 바리스타입니다.
대기업과 벤처 회사에서의 경험을 바탕으로 현재는 헤베커피를 운영하고 있습니다. 그리스어 Ἥβη(헤베)를 모티브로 한 헤베커피의 C.I는 청춘과 젊음을 상징합니다. 이 헤베라는 이름은 그리스 신화에 등장하는 청춘의 여신을 의미합니다.
헤베커피는 마치 청춘을 가져다주는 여신 헤베처럼, 모든 고객들이 우리 브랜드를 통해 일상을 환기하고 각자 빛나는 시간을 만들어가기를 바라며 헤베 브랜드를 운영하고 있습니다.",,https://d2wosiipoa41qn.cloudfront.net/iK0nTdZNFEcHs07b14cw58PNkc8=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230724/20c593161ab74347ac834212e644f059.jpeg
330,L 블렌드,리플로우 커피 로스터스,"리플로우 커피 로스터스는 고객들이 부담 없는 가격으로 스페셜티 커피를 즐길 수 있게 합니다.
이는 커피의 품질에 대한 타협에서도, 공정 과정에서 들어가는 노력에 대한 타협에서도 나오는 것이 아닙니다. 오롯이 고객들을 생각하는 마음의 결과물일 뿐입니다.
가장 맛있으면서도 가장 편안한 스페셜티 커피, 이것이 리플로우 커피 로스터스의 지향점입니다.","서울특별시 마포구 월드컵북로6길 88, 2층(동교동)",https://d2wosiipoa41qn.cloudfront.net/sxjOHtI0b2wiqNmE4p-dYyKxc8o=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20220620/1d651b4d72984aeba8577bbef496502c.jpeg
331,마일드 블렌딩,서가로스터리,"최고의 커피를 만들기 위해 항상 노력합니다.
수년간 바리스타 교육과 창업실무, 로스팅을 하면서
원두선택에 있어 많은 어려움을 겪으시는 대표님들을 보면서
거품을 빼고 최고의 커피를 공급해야겠다는 마음하나로
여기까지 왔습니다.
최고의 원두를 위해
공급가는 합리적으로!
향미는 우수하고 균일하게!
피드백는 빠르게!
항상 좋은 커피를 만들기위해 노력합니다.","충청남도 논산시 연산면 황룡재로 65, 2층",https://d2wosiipoa41qn.cloudfront.net/ZOSQ0wTKGiAt6j-PEJYRL6yR_EA=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230816/470102c8058e4c5e9aee60a0cafc493d.png
332,볼드 블렌드,이수팩토리,"이수 [이익이 많은 곳]
서로 상생, 교류하며 매일 매일 마셔도 부담없는 커피를 만듭니다.
누구나 쉽게 추출하고 마시고 즐길 수 있는 커피를 지향하며,
'제품이 좋아야 가성비가 좋다'라는 생각으로 만들어가고 있습니다.
좋은 퀄리티의 커피를 만들기위해
무조건 저렴한 생두를 찾기보다는 출처가 분명하고 신선한 제철의
생두를 선택합니다.
저렴한 가격을 위해 생산단가를 줄여가길 택했고, 자체봉투제작
원자재 대량 구매 등으로 생산고정비를 줄여 합리적인 납품가를 유지하려
노력중입니다.
이수팩토리
MAKE SMILE TOGETHER",경기도 수원시 장안구 금당로90번길 38 이수팩토리,https://d2wosiipoa41qn.cloudfront.net/VXWQobidJikXiz5vvimiotC3duQ=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230530/b9c676d7585746109f4db7545b9f6aa4.png
333,에티오피아 예가체프 게이샤,운조커피,"커피가 나에게 준 커다란 변화를 모두와 나누고 싶습니다.
나의 이름이 붙은 커피를 만들고 좋은 생두를 찾고 최적의 로스팅을 위해
매일 새로운 시도와 연구를 하며 느리지만 정직한 과정을 한 잔에 담겠습니다.

지나간 시간의 고통과 노력들이 더 나은 맛으로 나타남을 알기에
지금도 앞으로도 기쁘게 고민하고 천천히 완성해 가겠습니다.",경기도 화성시 동탄지성로 306번길 68,https://d2wosiipoa41qn.cloudfront.net/MOJEAUd2_XWMmDSd3NM88TuBFf0=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230203/3311412e756b4e9eb204d7ee4e1242f6.jpeg
334,7:01AM 블렌드,연경재,"맛있는 커피 한 잔으로 사람과 사람 , 과거와 현재 , 또 그밖의 이질적인 것들을 따뜻하게 이어내는 것을 상상하는 VDC연경재의 모든 본질은 '스페셜티 커피'에 있습니다.

연경재는 커피전문가들의 다양한 경험을 바탕으로 체계적인 관리와 서비스를 제공합니다.",부산광역시 중구 중앙대로29번길 6,https://d2wosiipoa41qn.cloudfront.net/_UZEwyMtneRgBnBkF2KKtaXaWbE=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230113/686a9e6973be4d828fbb4eea29f851c0.jpeg
335,브루클린,언더프레셔,"“일상 속 특별한 휴식”
커피를 추출하는 기본 원리인 물줄기의 압력(Pressure)을 의미하는 ‘언더프레셔’는 그 이름처럼 본질에 충실한 커피를 만들어갑니다.
균형 있는 커피를 내리는 일처럼 일과 삶의 밸런스를 맞춰가는 사람들의 라이프스타일을 응원합니다.
언더프레셔의 신선한 원두와 숙련된 바리스타의 정성으로 완성한 스페셜티 커피를 경험해보세요.",서울 강남구 영동대로106길 37 1층,https://d2wosiipoa41qn.cloudfront.net/RVgOLNI3CNJS7-sBn0TLN7ANwu4=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20221117/e85430ed6fd6465193b6331a17e6dcd2.png
336,블랙오르페우스,브니엘 커피로스터스,"브니엘 커피 로스터스는 스페셜티 커피업이 지향하는 지속가능성을 산지 농부들에게만 관심을 두는 것이 아니라 이 땅의 소외받는 약자들에게 실현하는 것을 목표로 세운 회사입니다.
""컵에서 신의 얼굴을 보았다"" 게이샤 커피가 등장했을 때 심사위원이 했던 저 말처럼 스페셜티 커피를 처음 접하는 사람들께 같은 감동을 드리기 위해 노력합니다.",서울특별시 양천구 신월동 150-14,https://d2wosiipoa41qn.cloudfront.net/vjS9F7Yril4taL8hakPXIP70fx8=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230216/1293a51a25e84a66bc51a6c992f6493c.jpeg
337,마리모,식물학 커피로스터스,"""회색 빛 도심을 초록으로 물들이자""라는 이념 아래 퀄리티 높은 스페셜티 커피를 즐길 수 있는 그린 스페이스를 지향 합니다.

저희가 만드는 커피가 고객님들의 몸과 마음에 힐링이 되기를 소망하며 커피를 만들어가고 있습니다.",서울시 강남구 강남대로154길 33,https://d2wosiipoa41qn.cloudfront.net/2f3FdLD6m4pY6TXAWGfWE6FjdII=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210903/9dcd93c2634e4bbca5c93256a91387b3.png
338,안목블렌드,보사노바 커피로스터스,"""동해바다 대표 로스터리 커피 브랜드""
바닷가 앞에서 깨끗하고 맛있는 커피를 제공하고자 노력합니다.
2015년 강릉을 시작으로, 속초, 삼척해변에 이어 해썹인증 받은 로스팅공장 까지 확장하고 있습니다.
현직 커피교수님을 포함한 전문가들이 생두 선정부터 로스팅까지, 최고의 퀄리티를 유지합니다.",강원 강릉시 창해로14번길 28,https://d2wosiipoa41qn.cloudfront.net/9fZzEJL6LcDM4KNPLzh9HNYvamQ=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210625/18ae8742e7d54b34a12504bf73cda07e.png
339,온두라스 COE#10 아구아 둘세 게이샤 워시드,카페소소한사치,"매일 신선한 커피를 로스팅하는 소소한사치 입니다.

신선한 뉴크롭의 커피로 로스팅한 원두를
큐그레이더가 커핑과 추출까지 품질관리를 하고 있습니다.

항상 정성껏 준비한 커피로 인사드리겠습니다.",경기도 부천시 소사구 호현로 489,https://d2wosiipoa41qn.cloudfront.net/nD5RMxzTqFW_rcZeyZcD0vNUMaY=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20221107/34b8a79259b44b7cbd0b81dac1fb4fe5.jpeg
340,코스타리카 핀카 마초 워시드,폰트커피,"PONT 는 프랑스어로 다리나 교량 또는 중개 역할, 매개자라는 뜻의 비유적 표현으로 사용됩니다. 작게는 커피와 사람을 잇는 다리의 역할을, 넓게는 산업과 소비자와의 거리를 좁힐 수 있는 중간자 역할을 충실히 할 수 있는 집단이 필요합니다.
PONT는 이러한 산업의 요구에 맞춰 만들어진 로스터리 입니다. 더 나아가 커피 산지와 소비자 사이의 매개체 역할을 충실히 하는 것을 목표로 합니다. 커피를 찾는 이들에게 좋은 품질의 커피를 널리 알리고, 그로인해 발생한 수익이 선순환 되어 폰트커피와 연결되어 있는 모든 구성원들의 삶의 질을 향상시킬 수 있기를 바랍니다.","경기도 파주시 탄현면 소리개길 164-17, 3동",https://d2wosiipoa41qn.cloudfront.net/-IPvsnP_caIqXCCVtojpqajxtMo=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230214/bb4f4154f0ed473a936ecd3169e65642.jpeg
341,에티오피아 시다마 파피초 내추럴,싸인포스트커피,"Signpost는 길을 헤매지 않고 목적지로 갈 수 있게 도와주는 이정표를 의미합니다.

‘커피’라는 매개체를 통해 지역 사회에 긍정적인 영향을 끼치고, 흔들리지 않으며 한결같은 마음으로 누구나 편안하게 마실 수 있는 커피를 만들려고 노력합니다.

바쁜 일상 속에서 우리의 커피를 만나는 그 순간, 당신의 삶은 한층 여유롭게 빛날 것입니다.",서울시 동작구 솔밭로 97-6,https://d2wosiipoa41qn.cloudfront.net/JaOUVf-ZeWk9nkK1LnYqXqd7T4U=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210426/8ab9c5a729f545789116eadc8c530a66.png
342,"LIGHT,LIGHTER 에티오피아 하마쇼 내추럴",카페플롬,"FLAM 노르웨이어로 플롬이라고 읽는 이곳은 노르웨이의 유명 관광지이자 아름다운 항구마을인 플롬을 사용하여 편안하고 꾸밈없는 원재료 맛을 지향하고 있습니다.
좋은 싱글오리진 원두를 제철에 맞춰 합리적인 가격으로 납품 및 제공하고 있습니다.
한가지 콩으로 로스팅하여 보다 쉬운 추출 / 균일성 / 누구나 매일매일 마셔도 편안한 커피입니다.
카페라는 공간은 커피도 물론 중요하지만 쉬는 시간을 할애할 수 있는 자기 자신에게 가치를 부여해주는 의미있는 공간입니다.
여기 플롬에서 커피를 마시는 순간만큼은 바쁜 삶속에서 정말 행복하고 기억에 남게 만들어드리고 싶습니다.",서울특별시 마포구 동교로38길 33 201호,https://d2wosiipoa41qn.cloudfront.net/nlIrwO_NOpiVnCXp2fNvn7ncXjA=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20220316/35256ef4421e4f55a36dc1c1c4967c63.png
343,M블랙,커피네츄럴스페셜티,"커피네츄럴스페셜티는
15년 이상 커피산업에 종사하면서 쌓은 노하우와 커피업계 다양한 대회에서 많은 수상 이력과 심사경력을 가지고 있는 로스터리 업체로, 카페 창업 컨설팅, 원두 납품, 바리스타 교육, 카페 운영 등을 주사업으로 하고 있습니다.특히 500평 이상 대형 베이커리 카페 컨설팅에 전문성을 가지고 있습니다.",,https://d2wosiipoa41qn.cloudfront.net/83iBwWYwzwjNyxxGiOOLaHCjRas=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230823/34742e2ba6ba4355bc4ceeab5884e4eb.jpeg
